TRANSACTION_ID,BRANCH_ID,CITY,DATE,AMOUNT,STATUS,TRANSACTION_TYPE,BRANCH_NAME,CUSTOMER_ID,PURPOSE
T406065,2,Coimbatore,2025-05-06,78584.26,FAILED,WITHDRAWAL,RS Puram Branch,C5282,Bill Payment
T406066,2,Coimbatore,2025-05-06,69617.13,SUCCESS,DEPOSIT,RS Puram Branch,C7631,Others
T406067,2,Coimbatore,2025-05-06,34877.01,SUCCESS,TRANSFER,RS Puram Branch,C3403,Medical Expenses
T406068,2,Coimbatore,2025-05-06,48624.88,FAILED,WITHDRAWAL,RS Puram Branch,C1638,Shopping
T406069,2,Coimbatore,2025-05-06,56519.95,FAILED,DEPOSIT,RS Puram Branch,C1160,Travel
T406070,2,Coimbatore,2025-05-06,20108.7,SUCCESS,WITHDRAWAL,RS Puram Branch,C6069,Education Fees
T406071,2,Coimbatore,2025-05-06,9174.52,FAILED,TRANSFER,RS Puram Branch,C6676,Bill Payment
T406072,2,Coimbatore,2025-05-06,41887.02,SUCCESS,WITHDRAWAL,RS Puram Branch,C2356,Loan Payment
T406073,2,Coimbatore,2025-05-06,32741.36,FAILED,TRANSFER,RS Puram Branch,C6456,Loan Payment
T406074,2,Coimbatore,2025-05-06,50153.81,SUCCESS,WITHDRAWAL,RS Puram Branch,C3939,Medical Expenses
T406075,2,Coimbatore,2025-05-06,30575.21,FAILED,DEPOSIT,RS Puram Branch,C6576,Education Fees
T406076,2,Coimbatore,2025-05-06,93416.67,FAILED,TRANSFER,RS Puram Branch,C2051,Medical Expenses
T406077,2,Coimbatore,2025-05-06,38698.97,FAILED,WITHDRAWAL,RS Puram Branch,C5312,Medical Expenses
T406078,2,Coimbatore,2025-05-06,15156.93,FAILED,WITHDRAWAL,RS Puram Branch,C5902,Others
T406079,2,Coimbatore,2025-05-06,38039.72,FAILED,WITHDRAWAL,RS Puram Branch,C9533,Education Fees
T406080,2,Coimbatore,2025-05-06,59056.53,FAILED,DEPOSIT,RS Puram Branch,C9884,Medical Expenses
T406081,2,Coimbatore,2025-05-06,11386.06,FAILED,WITHDRAWAL,RS Puram Branch,C7409,Shopping
T406082,2,Coimbatore,2025-05-06,11027.46,SUCCESS,TRANSFER,RS Puram Branch,C9722,Shopping
T406083,2,Coimbatore,2025-05-06,86760.73,SUCCESS,TRANSFER,RS Puram Branch,C7969,Loan Payment
T406084,2,Coimbatore,2025-05-06,50843.87,FAILED,TRANSFER,RS Puram Branch,C7634,Travel
T406085,2,Coimbatore,2025-05-06,74966.64,FAILED,DEPOSIT,RS Puram Branch,C8950,Education Fees
T406086,2,Coimbatore,2025-05-06,42554.97,SUCCESS,WITHDRAWAL,RS Puram Branch,C3618,Education Fees
T406087,2,Coimbatore,2025-05-06,98555.4,FAILED,WITHDRAWAL,RS Puram Branch,C4695,Travel
T406088,2,Coimbatore,2025-05-06,69516.93,FAILED,WITHDRAWAL,RS Puram Branch,C7598,Education Fees
T406089,2,Coimbatore,2025-05-06,95262.82,FAILED,TRANSFER,RS Puram Branch,C6204,Medical Expenses
T406090,2,Coimbatore,2025-05-06,19819.35,FAILED,TRANSFER,RS Puram Branch,C2537,Shopping
T406091,2,Coimbatore,2025-05-06,82368.26,SUCCESS,TRANSFER,RS Puram Branch,C6537,Shopping
T406092,2,Coimbatore,2025-05-06,59058.24,SUCCESS,TRANSFER,RS Puram Branch,C6339,Medical Expenses
T406093,2,Coimbatore,2025-05-06,85822.73,FAILED,TRANSFER,RS Puram Branch,C8805,Education Fees
T406094,2,Coimbatore,2025-05-06,66365.16,SUCCESS,DEPOSIT,RS Puram Branch,C1066,Bill Payment
T406095,2,Coimbatore,2025-05-06,439.33,FAILED,TRANSFER,RS Puram Branch,C1765,Loan Payment
T406096,2,Coimbatore,2025-05-06,97797.13,FAILED,WITHDRAWAL,RS Puram Branch,C9528,Bill Payment
T406097,2,Coimbatore,2025-05-06,40256.04,SUCCESS,TRANSFER,RS Puram Branch,C9307,Education Fees
T406098,2,Coimbatore,2025-05-06,16005.65,SUCCESS,WITHDRAWAL,RS Puram Branch,C5003,Education Fees
T406099,2,Coimbatore,2025-05-06,29091.84,SUCCESS,DEPOSIT,RS Puram Branch,C4248,Loan Payment
T406100,2,Coimbatore,2025-05-06,66867.82,SUCCESS,TRANSFER,RS Puram Branch,C3198,Travel
T406101,2,Coimbatore,2025-05-06,90529.8,SUCCESS,TRANSFER,RS Puram Branch,C2311,Education Fees
T406102,2,Coimbatore,2025-05-06,24067.18,FAILED,TRANSFER,RS Puram Branch,C5710,Bill Payment
T406103,2,Coimbatore,2025-05-06,5590.08,FAILED,WITHDRAWAL,RS Puram Branch,C1525,Medical Expenses
T406104,2,Coimbatore,2025-05-06,87967.91,FAILED,DEPOSIT,RS Puram Branch,C7122,Bill Payment
T406105,2,Coimbatore,2025-05-06,27985.84,SUCCESS,WITHDRAWAL,RS Puram Branch,C6967,Medical Expenses
T406106,2,Coimbatore,2025-05-06,75287.44,SUCCESS,DEPOSIT,RS Puram Branch,C3133,Education Fees
T406107,2,Coimbatore,2025-05-06,56359.39,FAILED,DEPOSIT,RS Puram Branch,C9982,Others
T406108,2,Coimbatore,2025-05-06,50338.81,FAILED,WITHDRAWAL,RS Puram Branch,C6935,Shopping
T406109,2,Coimbatore,2025-05-06,91822.24,FAILED,WITHDRAWAL,RS Puram Branch,C2365,Travel
T406110,2,Coimbatore,2025-05-06,77790.86,SUCCESS,TRANSFER,RS Puram Branch,C8557,Travel
T406111,2,Coimbatore,2025-05-06,71481.36,SUCCESS,DEPOSIT,RS Puram Branch,C4482,Others
T406112,2,Coimbatore,2025-05-06,55743.41,SUCCESS,DEPOSIT,RS Puram Branch,C2524,Loan Payment
T406113,2,Coimbatore,2025-05-06,17862.62,FAILED,DEPOSIT,RS Puram Branch,C1284,Shopping
T406114,2,Coimbatore,2025-05-06,35027.57,FAILED,DEPOSIT,RS Puram Branch,C8285,Loan Payment
T406115,2,Coimbatore,2025-05-06,28648.18,SUCCESS,TRANSFER,RS Puram Branch,C6854,Travel
T406116,2,Coimbatore,2025-05-06,64396.49,FAILED,DEPOSIT,RS Puram Branch,C6818,Medical Expenses
T406117,2,Coimbatore,2025-05-06,44011.19,SUCCESS,WITHDRAWAL,RS Puram Branch,C6662,Loan Payment
T406118,2,Coimbatore,2025-05-06,79240.52,FAILED,WITHDRAWAL,RS Puram Branch,C8214,Shopping
T406119,2,Coimbatore,2025-05-06,98839.87,SUCCESS,WITHDRAWAL,RS Puram Branch,C3098,Others
T406120,2,Coimbatore,2025-05-06,9986.28,FAILED,TRANSFER,RS Puram Branch,C9233,Education Fees
T406121,2,Coimbatore,2025-05-06,17351.47,SUCCESS,DEPOSIT,RS Puram Branch,C6424,Loan Payment
T406122,2,Coimbatore,2025-05-06,71628.77,SUCCESS,TRANSFER,RS Puram Branch,C9454,Travel
T406123,2,Coimbatore,2025-05-05,25129.54,SUCCESS,TRANSFER,RS Puram Branch,C7241,Bill Payment
T406124,2,Coimbatore,2025-05-05,77589.02,FAILED,TRANSFER,RS Puram Branch,C3191,Travel
T406125,2,Coimbatore,2025-05-05,97761.99,FAILED,DEPOSIT,RS Puram Branch,C6592,Shopping
T406126,2,Coimbatore,2025-05-05,52175.59,SUCCESS,DEPOSIT,RS Puram Branch,C5144,Others
T406127,2,Coimbatore,2025-05-05,89883.65,SUCCESS,WITHDRAWAL,RS Puram Branch,C3761,Others
T406128,2,Coimbatore,2025-05-05,98591.97,FAILED,DEPOSIT,RS Puram Branch,C8603,Education Fees
T406129,2,Coimbatore,2025-05-05,71233.85,SUCCESS,DEPOSIT,RS Puram Branch,C8260,Loan Payment
T406130,2,Coimbatore,2025-05-05,5237.57,FAILED,WITHDRAWAL,RS Puram Branch,C8173,Education Fees
T406131,2,Coimbatore,2025-05-05,57084.8,FAILED,TRANSFER,RS Puram Branch,C6351,Loan Payment
T406132,2,Coimbatore,2025-05-05,49632.81,FAILED,WITHDRAWAL,RS Puram Branch,C6044,Others
T406133,2,Coimbatore,2025-05-05,59766.83,FAILED,WITHDRAWAL,RS Puram Branch,C2132,Loan Payment
T406134,2,Coimbatore,2025-05-05,34732.0,FAILED,DEPOSIT,RS Puram Branch,C3727,Education Fees
T406135,2,Coimbatore,2025-05-05,53006.07,SUCCESS,WITHDRAWAL,RS Puram Branch,C6983,Medical Expenses
T406136,2,Coimbatore,2025-05-05,26351.2,FAILED,WITHDRAWAL,RS Puram Branch,C6365,Shopping
T406137,2,Coimbatore,2025-05-05,76116.19,FAILED,TRANSFER,RS Puram Branch,C7789,Bill Payment
T406138,2,Coimbatore,2025-05-05,3665.15,FAILED,DEPOSIT,RS Puram Branch,C3372,Travel
T406139,2,Coimbatore,2025-05-05,99069.11,SUCCESS,TRANSFER,RS Puram Branch,C8005,Education Fees
T406140,2,Coimbatore,2025-05-05,44457.89,SUCCESS,DEPOSIT,RS Puram Branch,C7201,Medical Expenses
T406141,2,Coimbatore,2025-05-05,21737.4,SUCCESS,WITHDRAWAL,RS Puram Branch,C7227,Travel
T406142,2,Coimbatore,2025-05-05,73428.57,SUCCESS,WITHDRAWAL,RS Puram Branch,C1995,Education Fees
T406143,2,Coimbatore,2025-05-05,73974.8,SUCCESS,WITHDRAWAL,RS Puram Branch,C4684,Others
T406144,2,Coimbatore,2025-05-05,99930.88,FAILED,DEPOSIT,RS Puram Branch,C7578,Education Fees
T406145,2,Coimbatore,2025-05-05,77967.88,SUCCESS,DEPOSIT,RS Puram Branch,C7236,Education Fees
T406146,2,Coimbatore,2025-05-05,51150.31,FAILED,WITHDRAWAL,RS Puram Branch,C4168,Loan Payment
T406147,2,Coimbatore,2025-05-05,11109.1,SUCCESS,DEPOSIT,RS Puram Branch,C9511,Loan Payment
T406148,2,Coimbatore,2025-05-05,88865.39,FAILED,TRANSFER,RS Puram Branch,C3595,Shopping
T406149,2,Coimbatore,2025-05-05,56558.83,FAILED,DEPOSIT,RS Puram Branch,C7426,Shopping
T406150,2,Coimbatore,2025-05-05,64384.52,SUCCESS,WITHDRAWAL,RS Puram Branch,C5013,Shopping
T406151,2,Coimbatore,2025-05-05,91282.37,SUCCESS,DEPOSIT,RS Puram Branch,C2487,Education Fees
T406152,2,Coimbatore,2025-05-05,42225.63,FAILED,DEPOSIT,RS Puram Branch,C8801,Shopping
T406153,2,Coimbatore,2025-05-05,43912.56,FAILED,WITHDRAWAL,RS Puram Branch,C8757,Medical Expenses
T406154,2,Coimbatore,2025-05-05,77767.1,SUCCESS,DEPOSIT,RS Puram Branch,C7803,Bill Payment
T406155,2,Coimbatore,2025-05-05,67162.24,FAILED,TRANSFER,RS Puram Branch,C3397,Travel
T406156,2,Coimbatore,2025-05-05,63703.29,SUCCESS,DEPOSIT,RS Puram Branch,C2039,Shopping
T406157,2,Coimbatore,2025-05-05,47366.95,FAILED,DEPOSIT,RS Puram Branch,C9020,Others
T406158,2,Coimbatore,2025-05-05,30963.53,FAILED,DEPOSIT,RS Puram Branch,C6199,Medical Expenses
T406159,2,Coimbatore,2025-05-05,21914.82,SUCCESS,DEPOSIT,RS Puram Branch,C3100,Shopping
T406160,2,Coimbatore,2025-05-05,54498.48,SUCCESS,TRANSFER,RS Puram Branch,C9968,Education Fees
T406161,2,Coimbatore,2025-05-05,48073.19,FAILED,DEPOSIT,RS Puram Branch,C5271,Loan Payment
T406162,2,Coimbatore,2025-05-05,93830.95,SUCCESS,TRANSFER,RS Puram Branch,C4010,Others
T406163,2,Coimbatore,2025-05-05,16665.83,SUCCESS,TRANSFER,RS Puram Branch,C5920,Medical Expenses
T406164,2,Coimbatore,2025-05-05,82809.43,FAILED,TRANSFER,RS Puram Branch,C1692,Others
T406165,2,Coimbatore,2025-05-05,89881.11,FAILED,WITHDRAWAL,RS Puram Branch,C5406,Medical Expenses
T406166,2,Coimbatore,2025-05-05,23696.97,FAILED,TRANSFER,RS Puram Branch,C3369,Bill Payment
T406167,2,Coimbatore,2025-05-05,53637.56,SUCCESS,WITHDRAWAL,RS Puram Branch,C2023,Education Fees
T406168,2,Coimbatore,2025-05-05,23227.04,FAILED,WITHDRAWAL,RS Puram Branch,C6177,Education Fees
T406169,2,Coimbatore,2025-05-05,28858.31,SUCCESS,DEPOSIT,RS Puram Branch,C2619,Bill Payment
T406170,2,Coimbatore,2025-05-05,37267.62,FAILED,WITHDRAWAL,RS Puram Branch,C3597,Loan Payment
T406171,2,Coimbatore,2025-05-05,88522.37,SUCCESS,DEPOSIT,RS Puram Branch,C2363,Others
T406172,2,Coimbatore,2025-05-05,96775.06,SUCCESS,DEPOSIT,RS Puram Branch,C9900,Bill Payment
T406173,2,Coimbatore,2025-05-05,62642.2,SUCCESS,TRANSFER,RS Puram Branch,C6672,Bill Payment
T406174,2,Coimbatore,2025-05-05,11710.44,SUCCESS,WITHDRAWAL,RS Puram Branch,C8670,Others
T406175,2,Coimbatore,2025-05-05,70684.24,FAILED,DEPOSIT,RS Puram Branch,C4666,Others
T406176,2,Coimbatore,2025-05-05,9346.52,SUCCESS,WITHDRAWAL,RS Puram Branch,C6144,Loan Payment
T406177,2,Coimbatore,2025-05-05,20627.31,FAILED,WITHDRAWAL,RS Puram Branch,C5312,Others
T406178,2,Coimbatore,2025-05-05,84797.88,FAILED,WITHDRAWAL,RS Puram Branch,C3465,Bill Payment
T406179,2,Coimbatore,2025-05-05,97335.8,FAILED,TRANSFER,RS Puram Branch,C4909,Education Fees
T406180,2,Coimbatore,2025-05-05,93675.28,FAILED,WITHDRAWAL,RS Puram Branch,C2814,Education Fees
T406181,2,Coimbatore,2025-05-05,40674.41,SUCCESS,WITHDRAWAL,RS Puram Branch,C9144,Shopping
T406182,2,Coimbatore,2025-05-05,15963.88,FAILED,DEPOSIT,RS Puram Branch,C4171,Shopping
T406183,2,Coimbatore,2025-05-05,46375.97,SUCCESS,TRANSFER,RS Puram Branch,C5147,Others
T406184,2,Coimbatore,2025-05-05,83662.88,SUCCESS,DEPOSIT,RS Puram Branch,C1749,Medical Expenses
T406185,2,Coimbatore,2025-05-05,61402.82,FAILED,TRANSFER,RS Puram Branch,C3440,Others
T406186,2,Coimbatore,2025-05-05,40765.7,SUCCESS,WITHDRAWAL,RS Puram Branch,C3824,Travel
T406187,2,Coimbatore,2025-05-05,17512.76,FAILED,WITHDRAWAL,RS Puram Branch,C5903,Education Fees
T406188,2,Coimbatore,2025-05-05,29120.51,FAILED,TRANSFER,RS Puram Branch,C5591,Medical Expenses
T406189,2,Coimbatore,2025-05-05,90292.22,FAILED,DEPOSIT,RS Puram Branch,C5971,Bill Payment
T406190,2,Coimbatore,2025-05-05,53512.47,FAILED,WITHDRAWAL,RS Puram Branch,C8368,Travel
T406191,2,Coimbatore,2025-05-05,16579.59,SUCCESS,DEPOSIT,RS Puram Branch,C6775,Bill Payment
T406192,2,Coimbatore,2025-05-05,20642.44,SUCCESS,TRANSFER,RS Puram Branch,C8647,Travel
T406193,2,Coimbatore,2025-05-05,83493.76,FAILED,WITHDRAWAL,RS Puram Branch,C5827,Shopping
T406194,2,Coimbatore,2025-05-05,75779.4,SUCCESS,TRANSFER,RS Puram Branch,C4578,Travel
T406195,2,Coimbatore,2025-05-05,78999.48,FAILED,DEPOSIT,RS Puram Branch,C3345,Medical Expenses
T406196,2,Coimbatore,2025-05-05,77249.03,FAILED,WITHDRAWAL,RS Puram Branch,C7181,Education Fees
T406197,2,Coimbatore,2025-05-05,58643.57,SUCCESS,TRANSFER,RS Puram Branch,C1830,Others
T406198,2,Coimbatore,2025-05-05,96030.79,FAILED,WITHDRAWAL,RS Puram Branch,C3945,Medical Expenses
T406199,2,Coimbatore,2025-05-05,27863.55,SUCCESS,TRANSFER,RS Puram Branch,C4302,Travel
T406200,2,Coimbatore,2025-05-05,43266.61,FAILED,DEPOSIT,RS Puram Branch,C1686,Shopping
T406201,2,Coimbatore,2025-05-05,41574.28,SUCCESS,DEPOSIT,RS Puram Branch,C2973,Bill Payment
T406202,2,Coimbatore,2025-05-05,521.2,SUCCESS,TRANSFER,RS Puram Branch,C5267,Shopping
T406203,2,Coimbatore,2025-05-05,99028.29,SUCCESS,DEPOSIT,RS Puram Branch,C8518,Loan Payment
T406204,2,Coimbatore,2025-05-05,94131.13,FAILED,DEPOSIT,RS Puram Branch,C1391,Others
T406205,2,Coimbatore,2025-05-05,21997.82,FAILED,WITHDRAWAL,RS Puram Branch,C5526,Bill Payment
T406206,2,Coimbatore,2025-05-05,34263.59,FAILED,WITHDRAWAL,RS Puram Branch,C8149,Travel
T406207,2,Coimbatore,2025-05-05,77521.32,FAILED,DEPOSIT,RS Puram Branch,C4168,Shopping
T406208,2,Coimbatore,2025-05-05,35570.0,FAILED,TRANSFER,RS Puram Branch,C1855,Travel
T406209,2,Coimbatore,2025-05-05,22859.96,FAILED,WITHDRAWAL,RS Puram Branch,C4022,Bill Payment
T406210,2,Coimbatore,2025-05-05,13551.99,FAILED,WITHDRAWAL,RS Puram Branch,C2140,Shopping
T406211,2,Coimbatore,2025-05-05,55141.62,SUCCESS,WITHDRAWAL,RS Puram Branch,C9805,Education Fees
T406212,2,Coimbatore,2025-05-05,15826.11,SUCCESS,TRANSFER,RS Puram Branch,C7160,Education Fees
T406213,2,Coimbatore,2025-05-05,49331.27,SUCCESS,WITHDRAWAL,RS Puram Branch,C4038,Education Fees
T406214,2,Coimbatore,2025-05-05,54759.04,FAILED,WITHDRAWAL,RS Puram Branch,C7833,Shopping
T406215,2,Coimbatore,2025-05-05,94551.82,FAILED,DEPOSIT,RS Puram Branch,C4628,Bill Payment
T406216,2,Coimbatore,2025-05-05,27931.73,SUCCESS,WITHDRAWAL,RS Puram Branch,C1444,Medical Expenses
T406217,2,Coimbatore,2025-05-05,20812.14,SUCCESS,WITHDRAWAL,RS Puram Branch,C2715,Shopping
T406218,2,Coimbatore,2025-05-04,45261.4,SUCCESS,TRANSFER,RS Puram Branch,C6725,Loan Payment
T406219,2,Coimbatore,2025-05-04,54544.47,SUCCESS,WITHDRAWAL,RS Puram Branch,C9875,Education Fees
T406220,2,Coimbatore,2025-05-04,75497.57,FAILED,WITHDRAWAL,RS Puram Branch,C7412,Shopping
T406221,2,Coimbatore,2025-05-04,78130.39,SUCCESS,DEPOSIT,RS Puram Branch,C6046,Others
T406222,2,Coimbatore,2025-05-04,56476.04,FAILED,TRANSFER,RS Puram Branch,C9643,Shopping
T406223,2,Coimbatore,2025-05-04,83006.59,FAILED,DEPOSIT,RS Puram Branch,C3026,Medical Expenses
T406224,2,Coimbatore,2025-05-04,70474.95,FAILED,TRANSFER,RS Puram Branch,C3179,Travel
T406225,2,Coimbatore,2025-05-04,43829.82,SUCCESS,TRANSFER,RS Puram Branch,C8496,Others
T406226,2,Coimbatore,2025-05-04,87180.57,SUCCESS,DEPOSIT,RS Puram Branch,C5789,Loan Payment
T406227,2,Coimbatore,2025-05-04,98288.74,FAILED,DEPOSIT,RS Puram Branch,C3662,Others
T406228,2,Coimbatore,2025-05-04,77462.37,FAILED,TRANSFER,RS Puram Branch,C1119,Loan Payment
T406229,2,Coimbatore,2025-05-04,11046.84,FAILED,TRANSFER,RS Puram Branch,C1220,Bill Payment
T406230,2,Coimbatore,2025-05-04,84512.31,FAILED,WITHDRAWAL,RS Puram Branch,C5224,Medical Expenses
T406231,2,Coimbatore,2025-05-04,72861.91,FAILED,WITHDRAWAL,RS Puram Branch,C8737,Others
T406232,2,Coimbatore,2025-05-04,90126.11,SUCCESS,TRANSFER,RS Puram Branch,C8415,Loan Payment
T406233,2,Coimbatore,2025-05-04,55985.71,SUCCESS,TRANSFER,RS Puram Branch,C5948,Travel
T406234,2,Coimbatore,2025-05-04,39769.1,FAILED,DEPOSIT,RS Puram Branch,C1671,Travel
T406235,2,Coimbatore,2025-05-04,296.51,FAILED,DEPOSIT,RS Puram Branch,C9175,Education Fees
T406236,2,Coimbatore,2025-05-04,861.27,SUCCESS,TRANSFER,RS Puram Branch,C9543,Loan Payment
T406237,2,Coimbatore,2025-05-04,17315.7,FAILED,TRANSFER,RS Puram Branch,C7821,Medical Expenses
T406238,2,Coimbatore,2025-05-04,21546.39,SUCCESS,TRANSFER,RS Puram Branch,C5578,Medical Expenses
T406239,2,Coimbatore,2025-05-04,2457.86,SUCCESS,TRANSFER,RS Puram Branch,C5183,Bill Payment
T406240,2,Coimbatore,2025-05-04,52808.52,SUCCESS,TRANSFER,RS Puram Branch,C2238,Loan Payment
T406241,2,Coimbatore,2025-05-04,13696.55,SUCCESS,WITHDRAWAL,RS Puram Branch,C4255,Medical Expenses
T406242,2,Coimbatore,2025-05-04,77097.84,FAILED,TRANSFER,RS Puram Branch,C1568,Medical Expenses
T406243,2,Coimbatore,2025-05-04,45181.59,SUCCESS,WITHDRAWAL,RS Puram Branch,C6747,Loan Payment
T406244,2,Coimbatore,2025-05-04,32332.55,FAILED,DEPOSIT,RS Puram Branch,C7359,Medical Expenses
T406245,2,Coimbatore,2025-05-04,78947.54,FAILED,WITHDRAWAL,RS Puram Branch,C5161,Travel
T406246,2,Coimbatore,2025-05-04,74680.06,SUCCESS,DEPOSIT,RS Puram Branch,C7615,Bill Payment
T406247,2,Coimbatore,2025-05-04,53665.94,FAILED,DEPOSIT,RS Puram Branch,C4513,Loan Payment
T406248,2,Coimbatore,2025-05-04,90809.29,FAILED,TRANSFER,RS Puram Branch,C5191,Shopping
T406249,2,Coimbatore,2025-05-04,9499.05,FAILED,DEPOSIT,RS Puram Branch,C7702,Others
T406250,2,Coimbatore,2025-05-04,63546.27,FAILED,TRANSFER,RS Puram Branch,C1054,Travel
T406251,2,Coimbatore,2025-05-04,90432.61,FAILED,WITHDRAWAL,RS Puram Branch,C5524,Others
T406252,2,Coimbatore,2025-05-04,34862.48,FAILED,DEPOSIT,RS Puram Branch,C8726,Loan Payment
T406253,2,Coimbatore,2025-05-04,23456.33,FAILED,TRANSFER,RS Puram Branch,C5941,Bill Payment
T406254,2,Coimbatore,2025-05-04,60220.05,FAILED,DEPOSIT,RS Puram Branch,C6519,Others
T406255,2,Coimbatore,2025-05-04,2854.63,FAILED,WITHDRAWAL,RS Puram Branch,C2209,Shopping
T406256,2,Coimbatore,2025-05-04,69082.83,SUCCESS,DEPOSIT,RS Puram Branch,C2620,Shopping
T406257,2,Coimbatore,2025-05-04,72157.72,FAILED,TRANSFER,RS Puram Branch,C9171,Education Fees
T406258,2,Coimbatore,2025-05-04,86927.34,SUCCESS,DEPOSIT,RS Puram Branch,C3327,Loan Payment
T406259,2,Coimbatore,2025-05-04,9483.04,SUCCESS,TRANSFER,RS Puram Branch,C5783,Others
T406260,2,Coimbatore,2025-05-04,97003.74,FAILED,WITHDRAWAL,RS Puram Branch,C4377,Medical Expenses
T406261,2,Coimbatore,2025-05-04,98254.59,SUCCESS,WITHDRAWAL,RS Puram Branch,C8886,Medical Expenses
T406262,2,Coimbatore,2025-05-04,13729.37,SUCCESS,TRANSFER,RS Puram Branch,C4813,Shopping
T406263,2,Coimbatore,2025-05-04,54213.37,FAILED,DEPOSIT,RS Puram Branch,C5938,Medical Expenses
T406264,2,Coimbatore,2025-05-04,40090.51,FAILED,TRANSFER,RS Puram Branch,C3750,Others
T406265,2,Coimbatore,2025-05-04,86291.33,SUCCESS,WITHDRAWAL,RS Puram Branch,C1533,Loan Payment
T406266,2,Coimbatore,2025-05-04,81936.15,SUCCESS,WITHDRAWAL,RS Puram Branch,C8022,Bill Payment
T406267,2,Coimbatore,2025-05-04,86015.31,SUCCESS,DEPOSIT,RS Puram Branch,C1963,Others
T406268,2,Coimbatore,2025-05-04,42538.67,FAILED,TRANSFER,RS Puram Branch,C4287,Loan Payment
T406269,2,Coimbatore,2025-05-04,3066.9,FAILED,WITHDRAWAL,RS Puram Branch,C2619,Bill Payment
T406270,2,Coimbatore,2025-05-04,86032.89,FAILED,TRANSFER,RS Puram Branch,C8388,Education Fees
T406271,2,Coimbatore,2025-05-04,55206.92,SUCCESS,WITHDRAWAL,RS Puram Branch,C1647,Medical Expenses
T406272,2,Coimbatore,2025-05-04,11052.6,SUCCESS,TRANSFER,RS Puram Branch,C2862,Medical Expenses
T406273,2,Coimbatore,2025-05-04,6395.06,FAILED,WITHDRAWAL,RS Puram Branch,C6976,Shopping
T406274,2,Coimbatore,2025-05-04,25819.83,FAILED,WITHDRAWAL,RS Puram Branch,C2009,Medical Expenses
T406275,2,Coimbatore,2025-05-04,72090.3,SUCCESS,DEPOSIT,RS Puram Branch,C3631,Bill Payment
T406276,2,Coimbatore,2025-05-04,88838.88,SUCCESS,WITHDRAWAL,RS Puram Branch,C1431,Others
T406277,2,Coimbatore,2025-05-04,25771.95,SUCCESS,DEPOSIT,RS Puram Branch,C4666,Education Fees
T406278,2,Coimbatore,2025-05-04,540.95,FAILED,WITHDRAWAL,RS Puram Branch,C2826,Medical Expenses
T406279,2,Coimbatore,2025-05-04,70757.24,FAILED,TRANSFER,RS Puram Branch,C9599,Others
T406280,2,Coimbatore,2025-05-04,65386.49,SUCCESS,TRANSFER,RS Puram Branch,C7747,Shopping
T406281,2,Coimbatore,2025-05-04,81806.46,FAILED,DEPOSIT,RS Puram Branch,C9160,Education Fees
T406282,2,Coimbatore,2025-05-04,16535.71,FAILED,DEPOSIT,RS Puram Branch,C4186,Travel
T406283,2,Coimbatore,2025-05-04,93016.36,FAILED,TRANSFER,RS Puram Branch,C3128,Bill Payment
T406284,2,Coimbatore,2025-05-04,92208.01,FAILED,WITHDRAWAL,RS Puram Branch,C3313,Travel
T406285,2,Coimbatore,2025-05-04,80724.19,FAILED,WITHDRAWAL,RS Puram Branch,C9606,Education Fees
T406286,2,Coimbatore,2025-05-04,35774.25,SUCCESS,DEPOSIT,RS Puram Branch,C5246,Education Fees
T406287,2,Coimbatore,2025-05-04,99959.07,SUCCESS,TRANSFER,RS Puram Branch,C8894,Education Fees
T406288,2,Coimbatore,2025-05-04,65994.57,FAILED,TRANSFER,RS Puram Branch,C5944,Others
T406289,2,Coimbatore,2025-05-04,99498.57,FAILED,TRANSFER,RS Puram Branch,C7672,Travel
T406290,2,Coimbatore,2025-05-04,20759.86,SUCCESS,WITHDRAWAL,RS Puram Branch,C2847,Others
T406291,2,Coimbatore,2025-05-04,95952.5,FAILED,WITHDRAWAL,RS Puram Branch,C4570,Travel
T406292,2,Coimbatore,2025-05-04,77695.36,FAILED,TRANSFER,RS Puram Branch,C1720,Medical Expenses
T406293,2,Coimbatore,2025-05-04,38894.7,FAILED,WITHDRAWAL,RS Puram Branch,C1436,Education Fees
T406294,2,Coimbatore,2025-05-04,63622.22,FAILED,TRANSFER,RS Puram Branch,C5799,Shopping
T406295,2,Coimbatore,2025-05-04,99765.72,FAILED,DEPOSIT,RS Puram Branch,C5684,Loan Payment
T406296,2,Coimbatore,2025-05-04,99417.43,SUCCESS,TRANSFER,RS Puram Branch,C1513,Others
T406297,2,Coimbatore,2025-05-04,65240.7,SUCCESS,DEPOSIT,RS Puram Branch,C9696,Medical Expenses
T406298,2,Coimbatore,2025-05-04,78666.71,SUCCESS,TRANSFER,RS Puram Branch,C6251,Education Fees
T406299,2,Coimbatore,2025-05-04,7029.04,SUCCESS,DEPOSIT,RS Puram Branch,C7448,Shopping
T406300,2,Coimbatore,2025-05-04,11455.25,SUCCESS,TRANSFER,RS Puram Branch,C4649,Travel
T406301,2,Coimbatore,2025-05-04,66683.39,SUCCESS,TRANSFER,RS Puram Branch,C2410,Travel
T406302,2,Coimbatore,2025-05-04,11577.36,FAILED,TRANSFER,RS Puram Branch,C2062,Loan Payment
T406303,2,Coimbatore,2025-05-04,60898.31,SUCCESS,WITHDRAWAL,RS Puram Branch,C4332,Travel
T406304,2,Coimbatore,2025-05-04,49610.04,SUCCESS,DEPOSIT,RS Puram Branch,C5140,Shopping
