TRANSACTION_ID,BRANCH_ID,CITY,DATE,AMOUNT,STATUS,TRANSACTION_TYPE,BRANCH_NAME,CUSTOMER_ID,PURPOSE
T400246,1,Chennai,2025-05-06,38834.79,SUCCESS,DEPOSIT,T Nagar Branch,C9359,Travel
T400247,1,Chennai,2025-05-06,96457.43,SUCCESS,DEPOSIT,T Nagar Branch,C4934,Others
T400248,1,Chennai,2025-05-06,82597.84,FAILED,TRANSFER,T Nagar Branch,C1022,Loan Payment
T400249,1,Chennai,2025-05-06,47110.89,SUCCESS,DEPOSIT,T Nagar Branch,C3191,Bill Payment
T400250,1,Chennai,2025-05-06,37507.04,SUCCESS,TRANSFER,T Nagar Branch,C5309,Loan Payment
T400251,1,Chennai,2025-05-06,65666.39,SUCCESS,TRANSFER,T Nagar Branch,C2536,Travel
T400252,1,Chennai,2025-05-06,39879.77,FAILED,DEPOSIT,T Nagar Branch,C1232,Education Fees
T400253,1,Chennai,2025-05-06,66797.52,SUCCESS,TRANSFER,T Nagar Branch,C5128,Bill Payment
T400254,1,Chennai,2025-05-06,25729.33,FAILED,DEPOSIT,T Nagar Branch,C6477,Shopping
T400255,1,Chennai,2025-05-06,72524.98,FAILED,DEPOSIT,T Nagar Branch,C1054,Medical Expenses
T400256,1,Chennai,2025-05-06,98295.51,FAILED,WITHDRAWAL,T Nagar Branch,C9098,Shopping
T400257,1,Chennai,2025-05-06,47593.99,SUCCESS,DEPOSIT,T Nagar Branch,C8055,Travel
T400258,1,Chennai,2025-05-06,23983.47,FAILED,DEPOSIT,T Nagar Branch,C2623,Loan Payment
T400259,1,Chennai,2025-05-06,63231.89,FAILED,WITHDRAWAL,T Nagar Branch,C7262,Education Fees
T400260,1,Chennai,2025-05-06,61977.81,FAILED,TRANSFER,T Nagar Branch,C4665,Loan Payment
T400261,1,Chennai,2025-05-06,58924.43,SUCCESS,DEPOSIT,T Nagar Branch,C4781,Shopping
T400262,1,Chennai,2025-05-06,27451.1,FAILED,DEPOSIT,T Nagar Branch,C5780,Bill Payment
T400263,1,Chennai,2025-05-06,21116.74,FAILED,WITHDRAWAL,T Nagar Branch,C4111,Loan Payment
T400264,1,Chennai,2025-05-06,6917.38,SUCCESS,WITHDRAWAL,T Nagar Branch,C1427,Shopping
T400265,1,Chennai,2025-05-06,67790.47,FAILED,DEPOSIT,T Nagar Branch,C3023,Shopping
T400266,1,Chennai,2025-05-06,18100.9,SUCCESS,TRANSFER,T Nagar Branch,C3246,Medical Expenses
T400267,1,Chennai,2025-05-06,11986.43,SUCCESS,TRANSFER,T Nagar Branch,C1838,Shopping
T400268,1,Chennai,2025-05-06,35546.39,FAILED,WITHDRAWAL,T Nagar Branch,C7197,Medical Expenses
T400269,1,Chennai,2025-05-06,5482.76,SUCCESS,TRANSFER,T Nagar Branch,C7345,Travel
T400270,1,Chennai,2025-05-06,64620.25,SUCCESS,TRANSFER,T Nagar Branch,C1489,Bill Payment
T400271,1,Chennai,2025-05-06,38466.01,SUCCESS,WITHDRAWAL,T Nagar Branch,C8853,Education Fees
T400272,1,Chennai,2025-05-06,57072.58,SUCCESS,WITHDRAWAL,T Nagar Branch,C5827,Bill Payment
T400273,1,Chennai,2025-05-06,18445.91,FAILED,DEPOSIT,T Nagar Branch,C3707,Travel
T400274,1,Chennai,2025-05-06,21749.51,FAILED,DEPOSIT,T Nagar Branch,C2394,Education Fees
T400275,1,Chennai,2025-05-06,57177.9,FAILED,TRANSFER,T Nagar Branch,C7931,Medical Expenses
T400276,1,Chennai,2025-05-06,24526.73,SUCCESS,TRANSFER,T Nagar Branch,C7557,Travel
T400277,1,Chennai,2025-05-06,77950.54,FAILED,TRANSFER,T Nagar Branch,C2028,Others
T400278,1,Chennai,2025-05-06,96774.98,FAILED,WITHDRAWAL,T Nagar Branch,C1081,Education Fees
T400279,1,Chennai,2025-05-06,76084.04,FAILED,TRANSFER,T Nagar Branch,C7463,Others
T400280,1,Chennai,2025-05-06,75424.44,FAILED,DEPOSIT,T Nagar Branch,C7791,Others
T400281,1,Chennai,2025-05-06,25169.54,FAILED,TRANSFER,T Nagar Branch,C5637,Education Fees
T400282,1,Chennai,2025-05-06,97572.54,SUCCESS,DEPOSIT,T Nagar Branch,C4730,Medical Expenses
T400283,1,Chennai,2025-05-06,90599.79,SUCCESS,DEPOSIT,T Nagar Branch,C7762,Bill Payment
T400284,1,Chennai,2025-05-06,47980.53,FAILED,TRANSFER,T Nagar Branch,C8184,Loan Payment
T400285,1,Chennai,2025-05-06,29239.06,SUCCESS,TRANSFER,T Nagar Branch,C1202,Travel
T400286,1,Chennai,2025-05-06,41973.98,SUCCESS,DEPOSIT,T Nagar Branch,C7995,Others
T400287,1,Chennai,2025-05-06,92312.36,FAILED,DEPOSIT,T Nagar Branch,C2026,Medical Expenses
T400288,1,Chennai,2025-05-06,951.46,FAILED,DEPOSIT,T Nagar Branch,C8391,Travel
T400289,1,Chennai,2025-05-06,93313.88,SUCCESS,TRANSFER,T Nagar Branch,C1596,Education Fees
T400290,1,Chennai,2025-05-06,62898.92,SUCCESS,TRANSFER,T Nagar Branch,C6207,Medical Expenses
T400291,1,Chennai,2025-05-06,35772.1,SUCCESS,TRANSFER,T Nagar Branch,C4255,Others
T400292,1,Chennai,2025-05-06,80813.44,FAILED,TRANSFER,T Nagar Branch,C2637,Medical Expenses
T400293,1,Chennai,2025-05-06,56046.09,FAILED,TRANSFER,T Nagar Branch,C3848,Loan Payment
T400294,1,Chennai,2025-05-06,14313.33,SUCCESS,TRANSFER,T Nagar Branch,C3792,Loan Payment
T400295,1,Chennai,2025-05-06,18715.81,FAILED,TRANSFER,T Nagar Branch,C9791,Education Fees
T400296,1,Chennai,2025-05-06,17579.68,SUCCESS,TRANSFER,T Nagar Branch,C1906,Bill Payment
T400297,1,Chennai,2025-05-06,56256.41,FAILED,DEPOSIT,T Nagar Branch,C1725,Travel
T400298,1,Chennai,2025-05-06,79389.35,FAILED,WITHDRAWAL,T Nagar Branch,C9464,Loan Payment
T400299,1,Chennai,2025-05-06,44472.55,FAILED,WITHDRAWAL,T Nagar Branch,C5384,Education Fees
T400300,1,Chennai,2025-05-06,29455.89,FAILED,TRANSFER,T Nagar Branch,C3326,Others
T400301,1,Chennai,2025-05-06,52719.84,SUCCESS,DEPOSIT,T Nagar Branch,C6980,Bill Payment
T400302,1,Chennai,2025-05-06,36787.96,FAILED,TRANSFER,T Nagar Branch,C1972,Bill Payment
T400303,1,Chennai,2025-05-06,25273.52,SUCCESS,TRANSFER,T Nagar Branch,C6865,Shopping
T400304,1,Chennai,2025-05-06,57686.46,FAILED,TRANSFER,T Nagar Branch,C2539,Bill Payment
T400305,1,Chennai,2025-05-06,15227.21,FAILED,WITHDRAWAL,T Nagar Branch,C9086,Shopping
T400306,1,Chennai,2025-05-06,78757.48,SUCCESS,DEPOSIT,T Nagar Branch,C7401,Medical Expenses
T400307,1,Chennai,2025-05-06,97701.79,SUCCESS,TRANSFER,T Nagar Branch,C3541,Loan Payment
T400308,1,Chennai,2025-05-06,47842.53,FAILED,TRANSFER,T Nagar Branch,C1481,Loan Payment
T400309,1,Chennai,2025-05-06,5002.79,FAILED,WITHDRAWAL,T Nagar Branch,C6326,Travel
T400310,1,Chennai,2025-05-06,73173.79,SUCCESS,WITHDRAWAL,T Nagar Branch,C5043,Education Fees
T400311,1,Chennai,2025-05-06,62525.12,FAILED,WITHDRAWAL,T Nagar Branch,C6836,Others
T400312,1,Chennai,2025-05-06,16806.34,SUCCESS,DEPOSIT,T Nagar Branch,C6812,Bill Payment
T400313,1,Chennai,2025-05-06,4585.64,SUCCESS,TRANSFER,T Nagar Branch,C3241,Medical Expenses
T400314,1,Chennai,2025-05-06,35889.26,SUCCESS,TRANSFER,T Nagar Branch,C2226,Shopping
T400315,1,Chennai,2025-05-06,37288.43,SUCCESS,DEPOSIT,T Nagar Branch,C9562,Loan Payment
T400316,1,Chennai,2025-05-06,82788.94,SUCCESS,WITHDRAWAL,T Nagar Branch,C5768,Education Fees
T400317,1,Chennai,2025-05-06,4231.56,SUCCESS,DEPOSIT,T Nagar Branch,C6804,Others
T400318,1,Chennai,2025-05-06,23182.62,SUCCESS,WITHDRAWAL,T Nagar Branch,C2593,Bill Payment
T400319,1,Chennai,2025-05-06,30886.54,SUCCESS,TRANSFER,T Nagar Branch,C9839,Shopping
T400320,1,Chennai,2025-05-06,3242.97,FAILED,WITHDRAWAL,T Nagar Branch,C5742,Travel
T400321,1,Chennai,2025-05-06,2286.71,FAILED,WITHDRAWAL,T Nagar Branch,C3270,Education Fees
T400322,1,Chennai,2025-05-06,98322.83,SUCCESS,TRANSFER,T Nagar Branch,C5269,Medical Expenses
T400323,1,Chennai,2025-05-06,99219.0,FAILED,WITHDRAWAL,T Nagar Branch,C7232,Shopping
T400324,1,Chennai,2025-05-06,21070.55,FAILED,WITHDRAWAL,T Nagar Branch,C9650,Medical Expenses
T400325,1,Chennai,2025-05-06,75142.84,FAILED,DEPOSIT,T Nagar Branch,C4354,Education Fees
T400326,1,Chennai,2025-05-06,78527.0,SUCCESS,WITHDRAWAL,T Nagar Branch,C2216,Travel
T400327,1,Chennai,2025-05-06,73067.24,FAILED,TRANSFER,T Nagar Branch,C2468,Loan Payment
T400328,1,Chennai,2025-05-06,68762.12,FAILED,WITHDRAWAL,T Nagar Branch,C2076,Education Fees
T400329,1,Chennai,2025-05-06,47817.6,FAILED,TRANSFER,T Nagar Branch,C5533,Shopping
T400330,1,Chennai,2025-05-06,1045.98,FAILED,DEPOSIT,T Nagar Branch,C1626,Others
T400331,1,Chennai,2025-05-06,29699.54,FAILED,WITHDRAWAL,T Nagar Branch,C4756,Travel
T400332,1,Chennai,2025-05-06,46715.92,SUCCESS,DEPOSIT,T Nagar Branch,C5957,Travel
T400333,1,Chennai,2025-05-06,61517.97,FAILED,WITHDRAWAL,T Nagar Branch,C5887,Loan Payment
T400334,1,Chennai,2025-05-05,8032.82,SUCCESS,WITHDRAWAL,T Nagar Branch,C1431,Education Fees
T400335,1,Chennai,2025-05-05,29648.56,SUCCESS,DEPOSIT,T Nagar Branch,C3679,Medical Expenses
T400336,1,Chennai,2025-05-05,81362.45,FAILED,TRANSFER,T Nagar Branch,C2830,Shopping
T400337,1,Chennai,2025-05-05,16514.07,SUCCESS,DEPOSIT,T Nagar Branch,C3801,Bill Payment
T400338,1,Chennai,2025-05-05,27648.1,SUCCESS,DEPOSIT,T Nagar Branch,C9992,Bill Payment
T400339,1,Chennai,2025-05-05,48841.22,SUCCESS,WITHDRAWAL,T Nagar Branch,C5597,Others
T400340,1,Chennai,2025-05-05,84112.12,FAILED,WITHDRAWAL,T Nagar Branch,C8963,Shopping
T400341,1,Chennai,2025-05-05,92180.81,SUCCESS,TRANSFER,T Nagar Branch,C8803,Shopping
T400342,1,Chennai,2025-05-05,47904.48,SUCCESS,TRANSFER,T Nagar Branch,C5537,Travel
T400343,1,Chennai,2025-05-05,23751.1,FAILED,DEPOSIT,T Nagar Branch,C2037,Bill Payment
T400344,1,Chennai,2025-05-05,52277.39,FAILED,TRANSFER,T Nagar Branch,C4195,Travel
T400345,1,Chennai,2025-05-05,48383.41,FAILED,TRANSFER,T Nagar Branch,C8308,Others
T400346,1,Chennai,2025-05-05,2098.37,SUCCESS,WITHDRAWAL,T Nagar Branch,C5861,Travel
T400347,1,Chennai,2025-05-05,29387.26,FAILED,WITHDRAWAL,T Nagar Branch,C7146,Medical Expenses
T400348,1,Chennai,2025-05-05,75635.36,FAILED,TRANSFER,T Nagar Branch,C4696,Medical Expenses
T400349,1,Chennai,2025-05-05,57260.77,FAILED,WITHDRAWAL,T Nagar Branch,C1260,Travel
T400350,1,Chennai,2025-05-05,22521.3,FAILED,WITHDRAWAL,T Nagar Branch,C6525,Others
T400351,1,Chennai,2025-05-05,15187.82,SUCCESS,WITHDRAWAL,T Nagar Branch,C6527,Shopping
T400352,1,Chennai,2025-05-05,19983.14,FAILED,WITHDRAWAL,T Nagar Branch,C8407,Bill Payment
T400353,1,Chennai,2025-05-05,66641.49,FAILED,WITHDRAWAL,T Nagar Branch,C4629,Education Fees
T400354,1,Chennai,2025-05-05,67738.97,FAILED,DEPOSIT,T Nagar Branch,C2066,Medical Expenses
T400355,1,Chennai,2025-05-05,60786.99,FAILED,WITHDRAWAL,T Nagar Branch,C2500,Loan Payment
T400356,1,Chennai,2025-05-05,37673.97,SUCCESS,WITHDRAWAL,T Nagar Branch,C3304,Others
T400357,1,Chennai,2025-05-05,65457.67,FAILED,TRANSFER,T Nagar Branch,C6522,Bill Payment
T400358,1,Chennai,2025-05-05,5959.86,FAILED,WITHDRAWAL,T Nagar Branch,C9646,Others
T400359,1,Chennai,2025-05-05,30390.69,SUCCESS,WITHDRAWAL,T Nagar Branch,C4918,Travel
T400360,1,Chennai,2025-05-05,82631.84,SUCCESS,WITHDRAWAL,T Nagar Branch,C7318,Travel
T400361,1,Chennai,2025-05-05,63736.56,SUCCESS,TRANSFER,T Nagar Branch,C2101,Shopping
T400362,1,Chennai,2025-05-05,31756.13,FAILED,DEPOSIT,T Nagar Branch,C3755,Shopping
T400363,1,Chennai,2025-05-05,1849.02,FAILED,TRANSFER,T Nagar Branch,C7382,Others
T400364,1,Chennai,2025-05-05,87452.8,SUCCESS,DEPOSIT,T Nagar Branch,C6017,Travel
T400365,1,Chennai,2025-05-05,37345.43,FAILED,DEPOSIT,T Nagar Branch,C2116,Shopping
T400366,1,Chennai,2025-05-05,46639.72,FAILED,DEPOSIT,T Nagar Branch,C3042,Bill Payment
T400367,1,Chennai,2025-05-05,79837.59,FAILED,DEPOSIT,T Nagar Branch,C2933,Others
T400368,1,Chennai,2025-05-05,11810.57,SUCCESS,TRANSFER,T Nagar Branch,C1987,Medical Expenses
T400369,1,Chennai,2025-05-05,71630.25,FAILED,DEPOSIT,T Nagar Branch,C7933,Others
T400370,1,Chennai,2025-05-05,98871.54,SUCCESS,TRANSFER,T Nagar Branch,C8994,Education Fees
T400371,1,Chennai,2025-05-05,47022.07,SUCCESS,TRANSFER,T Nagar Branch,C6675,Bill Payment
T400372,1,Chennai,2025-05-05,20463.76,SUCCESS,DEPOSIT,T Nagar Branch,C1296,Bill Payment
T400373,1,Chennai,2025-05-05,93452.12,SUCCESS,TRANSFER,T Nagar Branch,C8976,Travel
T400374,1,Chennai,2025-05-05,41677.04,FAILED,WITHDRAWAL,T Nagar Branch,C3298,Loan Payment
T400375,1,Chennai,2025-05-05,68940.67,SUCCESS,TRANSFER,T Nagar Branch,C2808,Shopping
T400376,1,Chennai,2025-05-05,91163.78,SUCCESS,WITHDRAWAL,T Nagar Branch,C2068,Education Fees
T400377,1,Chennai,2025-05-05,47110.19,FAILED,WITHDRAWAL,T Nagar Branch,C5287,Shopping
T400378,1,Chennai,2025-05-05,83907.64,FAILED,DEPOSIT,T Nagar Branch,C7996,Travel
T400379,1,Chennai,2025-05-05,75807.54,SUCCESS,TRANSFER,T Nagar Branch,C5088,Shopping
T400380,1,Chennai,2025-05-05,27728.76,FAILED,TRANSFER,T Nagar Branch,C9063,Others
T400381,1,Chennai,2025-05-05,2754.26,SUCCESS,DEPOSIT,T Nagar Branch,C7072,Others
T400382,1,Chennai,2025-05-05,78904.67,SUCCESS,TRANSFER,T Nagar Branch,C2740,Education Fees
T400383,1,Chennai,2025-05-05,79572.73,SUCCESS,TRANSFER,T Nagar Branch,C9114,Education Fees
T400384,1,Chennai,2025-05-05,97255.63,FAILED,DEPOSIT,T Nagar Branch,C7938,Travel
T400385,1,Chennai,2025-05-05,71168.28,FAILED,WITHDRAWAL,T Nagar Branch,C6228,Shopping
T400386,1,Chennai,2025-05-05,80994.27,SUCCESS,DEPOSIT,T Nagar Branch,C8919,Bill Payment
T400387,1,Chennai,2025-05-05,45273.32,FAILED,WITHDRAWAL,T Nagar Branch,C3009,Travel
T400388,1,Chennai,2025-05-05,86587.97,SUCCESS,DEPOSIT,T Nagar Branch,C1442,Shopping
T400389,1,Chennai,2025-05-05,75525.42,SUCCESS,TRANSFER,T Nagar Branch,C8598,Education Fees
T400390,1,Chennai,2025-05-05,62142.04,FAILED,TRANSFER,T Nagar Branch,C8413,Bill Payment
T400391,1,Chennai,2025-05-05,54406.29,SUCCESS,DEPOSIT,T Nagar Branch,C5060,Bill Payment
T400392,1,Chennai,2025-05-05,82574.93,SUCCESS,DEPOSIT,T Nagar Branch,C9607,Medical Expenses
T400393,1,Chennai,2025-05-05,73763.58,FAILED,WITHDRAWAL,T Nagar Branch,C5535,Loan Payment
T400394,1,Chennai,2025-05-05,32324.13,SUCCESS,WITHDRAWAL,T Nagar Branch,C3558,Loan Payment
T400395,1,Chennai,2025-05-05,56370.63,SUCCESS,TRANSFER,T Nagar Branch,C1126,Medical Expenses
T400396,1,Chennai,2025-05-05,59216.88,SUCCESS,DEPOSIT,T Nagar Branch,C4803,Others
T400397,1,Chennai,2025-05-05,50303.43,FAILED,DEPOSIT,T Nagar Branch,C8281,Others
T400398,1,Chennai,2025-05-05,17981.95,FAILED,TRANSFER,T Nagar Branch,C2892,Medical Expenses
T400399,1,Chennai,2025-05-05,8280.45,FAILED,WITHDRAWAL,T Nagar Branch,C7359,Others
T400400,1,Chennai,2025-05-05,18256.53,SUCCESS,TRANSFER,T Nagar Branch,C4970,Bill Payment
T400401,1,Chennai,2025-05-05,40860.97,FAILED,DEPOSIT,T Nagar Branch,C1198,Bill Payment
T400402,1,Chennai,2025-05-05,89760.65,SUCCESS,TRANSFER,T Nagar Branch,C6882,Bill Payment
T400403,1,Chennai,2025-05-05,53458.58,SUCCESS,WITHDRAWAL,T Nagar Branch,C3799,Medical Expenses
T400404,1,Chennai,2025-05-05,49409.9,FAILED,WITHDRAWAL,T Nagar Branch,C1628,Education Fees
T400405,1,Chennai,2025-05-05,78216.85,SUCCESS,DEPOSIT,T Nagar Branch,C2668,Medical Expenses
T400406,1,Chennai,2025-05-05,15895.74,FAILED,DEPOSIT,T Nagar Branch,C7927,Travel
T400407,1,Chennai,2025-05-05,56692.56,FAILED,DEPOSIT,T Nagar Branch,C2575,Education Fees
T400408,1,Chennai,2025-05-04,52962.46,FAILED,DEPOSIT,T Nagar Branch,C8974,Bill Payment
T400409,1,Chennai,2025-05-04,80791.62,FAILED,DEPOSIT,T Nagar Branch,C4807,Shopping
T400410,1,Chennai,2025-05-04,39786.3,SUCCESS,DEPOSIT,T Nagar Branch,C2989,Medical Expenses
T400411,1,Chennai,2025-05-04,51473.93,SUCCESS,TRANSFER,T Nagar Branch,C9761,Bill Payment
T400412,1,Chennai,2025-05-04,56870.66,SUCCESS,WITHDRAWAL,T Nagar Branch,C3399,Shopping
T400413,1,Chennai,2025-05-04,34063.84,FAILED,TRANSFER,T Nagar Branch,C3265,Travel
T400414,1,Chennai,2025-05-04,93462.22,FAILED,WITHDRAWAL,T Nagar Branch,C6611,Shopping
T400415,1,Chennai,2025-05-04,96527.28,FAILED,TRANSFER,T Nagar Branch,C1337,Shopping
T400416,1,Chennai,2025-05-04,48107.93,FAILED,DEPOSIT,T Nagar Branch,C3535,Loan Payment
T400417,1,Chennai,2025-05-04,99193.29,FAILED,WITHDRAWAL,T Nagar Branch,C2152,Education Fees
T400418,1,Chennai,2025-05-04,81715.2,FAILED,TRANSFER,T Nagar Branch,C2391,Others
T400419,1,Chennai,2025-05-04,92709.42,SUCCESS,WITHDRAWAL,T Nagar Branch,C7775,Bill Payment
T400420,1,Chennai,2025-05-04,66677.13,SUCCESS,TRANSFER,T Nagar Branch,C1713,Loan Payment
T400421,1,Chennai,2025-05-04,6575.09,SUCCESS,DEPOSIT,T Nagar Branch,C2341,Shopping
T400422,1,Chennai,2025-05-04,8989.88,FAILED,TRANSFER,T Nagar Branch,C2310,Education Fees
T400423,1,Chennai,2025-05-04,77263.89,FAILED,DEPOSIT,T Nagar Branch,C6811,Others
T400424,1,Chennai,2025-05-04,58946.24,SUCCESS,WITHDRAWAL,T Nagar Branch,C5020,Travel
T400425,1,Chennai,2025-05-04,85906.69,SUCCESS,DEPOSIT,T Nagar Branch,C3587,Loan Payment
T400426,1,Chennai,2025-05-04,78650.19,FAILED,TRANSFER,T Nagar Branch,C6924,Others
T400427,1,Chennai,2025-05-04,78937.53,FAILED,TRANSFER,T Nagar Branch,C8577,Loan Payment
T400428,1,Chennai,2025-05-04,4906.24,FAILED,TRANSFER,T Nagar Branch,C8148,Education Fees
T400429,1,Chennai,2025-05-04,97077.71,FAILED,DEPOSIT,T Nagar Branch,C1517,Education Fees
T400430,1,Chennai,2025-05-04,15590.11,SUCCESS,TRANSFER,T Nagar Branch,C9200,Travel
T400431,1,Chennai,2025-05-04,26977.2,FAILED,DEPOSIT,T Nagar Branch,C4222,Travel
T400432,1,Chennai,2025-05-04,702.54,SUCCESS,WITHDRAWAL,T Nagar Branch,C7680,Loan Payment
T400433,1,Chennai,2025-05-04,42528.24,FAILED,TRANSFER,T Nagar Branch,C7594,Bill Payment
T400434,1,Chennai,2025-05-04,15673.44,SUCCESS,WITHDRAWAL,T Nagar Branch,C7007,Medical Expenses
T400435,1,Chennai,2025-05-04,13902.34,FAILED,TRANSFER,T Nagar Branch,C6829,Bill Payment
T400436,1,Chennai,2025-05-04,96516.25,SUCCESS,WITHDRAWAL,T Nagar Branch,C5700,Travel
T400437,1,Chennai,2025-05-04,10944.92,SUCCESS,WITHDRAWAL,T Nagar Branch,C4640,Education Fees
T400438,1,Chennai,2025-05-04,37124.77,FAILED,WITHDRAWAL,T Nagar Branch,C8236,Loan Payment
T400439,1,Chennai,2025-05-04,14025.46,SUCCESS,TRANSFER,T Nagar Branch,C9934,Medical Expenses
T400440,1,Chennai,2025-05-04,58966.23,SUCCESS,WITHDRAWAL,T Nagar Branch,C4830,Others
T400441,1,Chennai,2025-05-04,4663.33,SUCCESS,WITHDRAWAL,T Nagar Branch,C3068,Bill Payment
T400442,1,Chennai,2025-05-04,95115.69,FAILED,WITHDRAWAL,T Nagar Branch,C6478,Loan Payment
T400443,1,Chennai,2025-05-04,81180.4,SUCCESS,DEPOSIT,T Nagar Branch,C4405,Others
T400444,1,Chennai,2025-05-04,6510.12,FAILED,DEPOSIT,T Nagar Branch,C9320,Bill Payment
T400445,1,Chennai,2025-05-04,40056.91,FAILED,TRANSFER,T Nagar Branch,C5696,Medical Expenses
T400446,1,Chennai,2025-05-04,20563.34,SUCCESS,WITHDRAWAL,T Nagar Branch,C1545,Travel
T400447,1,Chennai,2025-05-04,32016.53,FAILED,TRANSFER,T Nagar Branch,C5234,Shopping
T400448,1,Chennai,2025-05-04,37707.37,SUCCESS,WITHDRAWAL,T Nagar Branch,C6899,Medical Expenses
T400449,1,Chennai,2025-05-04,31697.44,FAILED,TRANSFER,T Nagar Branch,C4582,Loan Payment
T400450,1,Chennai,2025-05-04,19196.32,SUCCESS,DEPOSIT,T Nagar Branch,C2857,Travel
T400451,1,Chennai,2025-05-04,52528.48,SUCCESS,DEPOSIT,T Nagar Branch,C7008,Education Fees
T400452,1,Chennai,2025-05-04,49947.97,FAILED,WITHDRAWAL,T Nagar Branch,C1386,Bill Payment
T400453,1,Chennai,2025-05-04,46464.24,SUCCESS,WITHDRAWAL,T Nagar Branch,C7369,Loan Payment
T400454,1,Chennai,2025-05-04,23497.28,FAILED,TRANSFER,T Nagar Branch,C1917,Bill Payment
T400455,1,Chennai,2025-05-04,83162.6,SUCCESS,WITHDRAWAL,T Nagar Branch,C2160,Medical Expenses
T400456,1,Chennai,2025-05-04,91517.19,FAILED,DEPOSIT,T Nagar Branch,C3416,Bill Payment
T400457,1,Chennai,2025-05-04,14236.53,SUCCESS,WITHDRAWAL,T Nagar Branch,C9566,Loan Payment
T400458,1,Chennai,2025-05-04,38038.73,FAILED,WITHDRAWAL,T Nagar Branch,C7199,Travel
T400459,1,Chennai,2025-05-04,22201.87,SUCCESS,WITHDRAWAL,T Nagar Branch,C5717,Medical Expenses
T400460,1,Chennai,2025-05-04,60806.4,SUCCESS,WITHDRAWAL,T Nagar Branch,C8567,Shopping
T400461,1,Chennai,2025-05-04,69802.26,SUCCESS,TRANSFER,T Nagar Branch,C1996,Bill Payment
T400462,1,Chennai,2025-05-04,22704.35,SUCCESS,WITHDRAWAL,T Nagar Branch,C4379,Shopping
T400463,1,Chennai,2025-05-04,38546.74,FAILED,TRANSFER,T Nagar Branch,C7996,Travel
T400464,1,Chennai,2025-05-04,5979.67,FAILED,WITHDRAWAL,T Nagar Branch,C2891,Bill Payment
T400465,1,Chennai,2025-05-04,39067.48,SUCCESS,WITHDRAWAL,T Nagar Branch,C2981,Bill Payment
T400466,1,Chennai,2025-05-04,46332.16,FAILED,WITHDRAWAL,T Nagar Branch,C3932,Bill Payment
T400467,1,Chennai,2025-05-04,15665.51,SUCCESS,TRANSFER,T Nagar Branch,C8193,Travel
T400468,1,Chennai,2025-05-04,49739.08,FAILED,TRANSFER,T Nagar Branch,C9965,Shopping
T400469,1,Chennai,2025-05-04,15808.07,FAILED,WITHDRAWAL,T Nagar Branch,C7361,Bill Payment
T400470,1,Chennai,2025-05-04,78073.58,SUCCESS,DEPOSIT,T Nagar Branch,C9987,Medical Expenses
T400471,1,Chennai,2025-05-04,38335.82,FAILED,WITHDRAWAL,T Nagar Branch,C9913,Education Fees
T400472,1,Chennai,2025-05-04,45486.55,FAILED,WITHDRAWAL,T Nagar Branch,C6618,Travel
T400473,1,Chennai,2025-05-04,10120.79,FAILED,WITHDRAWAL,T Nagar Branch,C3390,Education Fees
T400474,1,Chennai,2025-05-04,19029.1,SUCCESS,DEPOSIT,T Nagar Branch,C4911,Medical Expenses
T400475,1,Chennai,2025-05-04,94976.69,SUCCESS,WITHDRAWAL,T Nagar Branch,C2602,Shopping
T400476,1,Chennai,2025-05-04,13308.78,SUCCESS,TRANSFER,T Nagar Branch,C7818,Others
T400477,1,Chennai,2025-05-04,43161.0,SUCCESS,WITHDRAWAL,T Nagar Branch,C1302,Education Fees
T400478,1,Chennai,2025-05-04,21711.65,FAILED,DEPOSIT,T Nagar Branch,C9414,Others
T400479,1,Chennai,2025-05-04,50982.57,SUCCESS,DEPOSIT,T Nagar Branch,C9110,Shopping
T400480,1,Chennai,2025-05-04,36859.47,SUCCESS,TRANSFER,T Nagar Branch,C7773,Bill Payment
T400481,1,Chennai,2025-05-04,77027.86,FAILED,DEPOSIT,T Nagar Branch,C1814,Others
T400482,1,Chennai,2025-05-04,5470.47,SUCCESS,WITHDRAWAL,T Nagar Branch,C8722,Education Fees
T400483,1,Chennai,2025-05-04,65230.92,FAILED,WITHDRAWAL,T Nagar Branch,C8905,Shopping
T400484,1,Chennai,2025-05-04,29543.95,FAILED,DEPOSIT,T Nagar Branch,C5302,Shopping
T400485,1,Chennai,2025-05-04,20646.69,FAILED,WITHDRAWAL,T Nagar Branch,C7851,Bill Payment
T400486,1,Chennai,2025-05-04,18794.64,FAILED,DEPOSIT,T Nagar Branch,C8476,Medical Expenses
T400487,1,Chennai,2025-05-04,43780.47,SUCCESS,WITHDRAWAL,T Nagar Branch,C7009,Bill Payment
T400488,1,Chennai,2025-05-04,57720.97,FAILED,WITHDRAWAL,T Nagar Branch,C6841,Bill Payment
T400489,1,Chennai,2025-05-04,64923.81,SUCCESS,TRANSFER,T Nagar Branch,C5308,Others
T400490,1,Chennai,2025-05-04,97672.51,SUCCESS,TRANSFER,T Nagar Branch,C8709,Bill Payment
T400491,1,Chennai,2025-05-04,24525.43,SUCCESS,DEPOSIT,T Nagar Branch,C5819,Shopping
T400492,1,Chennai,2025-05-04,21514.58,FAILED,DEPOSIT,T Nagar Branch,C2739,Medical Expenses
T400493,1,Chennai,2025-05-04,16619.37,FAILED,DEPOSIT,T Nagar Branch,C9734,Bill Payment
